consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,please enter your date of birth (dd/mm/yyyy),date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no,learn_test_loop.thisRepN,learn_test_loop.thisTrialN,learn_test_loop.thisN,learn_test_loop.thisIndex,learn_test_loop.ran
,,,,,,,,,,stimuli/images/PICTURE_504.png,COPS,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,wheel,,,,,,0,0,0,52,1,6,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_32.png,KIND,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,crown,,,,,,0,1,1,35,1,4,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_296.png,LIFE,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,bolt,,,,,,0,2,2,57,1,6,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_449.png,DUDE,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,bench,,,,,,0,3,3,17,1,2,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_108.png,FLIGHT,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,calendar,,,,,,0,4,4,59,1,6,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_33.png,FRIEND,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,frame,,,,,,0,5,5,8,1,1,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_383.png,WRITER,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,coin,,,,,,0,6,6,28,1,3,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_380.png,HONEY,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,gorilla,,,,,,0,7,7,19,1,2,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_203.png,GODS,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,cap,,,,,,0,8,8,30,1,4,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_491.png,GLASS,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,rug,,,,,,0,9,9,14,1,2,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_504.png,ARTIST,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,wheel,,,,,,0,10,10,49,1,5,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_405.png,PLENTY,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,anchor,,,,,,0,11,11,23,1,3,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_677.png,APPLE,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,map,,,,,,0,12,12,43,1,5,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_380.png,CANDY,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,gorilla,,,,,,0,13,13,0,1,1,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_467.png,POLICY,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,peg,,,,,,0,14,14,53,1,6,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_233.png,LOTS,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,salt,,,,,,0,15,15,42,1,5,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_177.png,WRITER,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,mushroom,,,,,,0,16,16,41,1,5,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_95.png,HONEY,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,suitcase,,,,,,0,17,17,44,1,5,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_32.png,PILLS,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,crown,,,,,,0,18,18,18,1,2,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_564.png,BATH,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,spoon,,,,,,0,19,19,26,1,3,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_667.png,RIVER,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,daisy,,,,,,0,20,20,10,1,2,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_68.png,ROOF,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,candle,,,,,,0,21,21,38,1,4,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_147.png,YEAR,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,hanger,,,,,,0,22,22,21,1,3,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_85.png,TOILET,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,diamond,,,,,,0,23,23,48,1,5,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_654.png,MONTH,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,pencil,,,,,,0,24,24,29,1,3,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_108.png,POLICY,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,calendar,,,,,,0,25,25,22,1,3,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_85.png,NATION,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,diamond,,,,,,0,26,26,5,1,1,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_405.png,YEAR,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,anchor,,,,,,0,27,27,34,1,4,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_327.png,CASINO,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,helmet,,,,,,0,28,28,20,1,3,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_203.png,NIGHT,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,cap,,,,,,0,29,29,2,1,1,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_68.png,MILE,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,candle,,,,,,0,30,30,51,1,6,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_327.png,SERIES,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,helmet,,,,,,0,31,31,3,1,1,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_685.png,PENNY,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,goose,,,,,,0,32,32,4,1,1,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_340.png,LETTER,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,mirror,,,,,,0,33,33,24,1,3,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_708.png,RECORD,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,monkey,,,,,,0,34,34,58,1,6,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_297.png,RIVER,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,aeroplane,,,,,,0,35,35,39,1,4,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_339.png,CLIENT,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,backpack,,,,,,0,36,36,11,1,2,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_95.png,MILLER,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,suitcase,,,,,,0,37,37,56,1,6,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_383.png,SERIES,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,coin,,,,,,0,38,38,46,1,5,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_487.png,GIRL,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,basket,,,,,,0,39,39,45,1,5,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_57.png,MOMENT,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,stamp,,,,,,0,40,40,37,1,4,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_2.png,FLIGHT,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,tyre,,,,,,0,41,41,15,1,2,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_403.png,WRITER,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,cathedral,,,,,,0,42,42,31,1,4,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_744.png,WEAPON,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,ring,,,,,,0,43,43,50,1,6,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_208.png,SYSTEM,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,microphone,,,,,,0,44,44,32,1,4,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_655.png,TOILET,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,megaphone,,,,,,0,45,45,12,1,2,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_403.png,RIVER,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,cathedral,,,,,,0,46,46,40,1,5,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_403.png,TOILET,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,cathedral,,,,,,0,47,47,25,1,3,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_147.png,WOMEN,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,hanger,,,,,,0,48,48,7,1,1,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_95.png,BOYS,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,suitcase,,,,,,0,49,49,1,1,1,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_750.png,HOTEL,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,kettle,,,,,,0,50,50,27,1,3,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_675.png,SALE,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,windmill,,,,,,0,51,51,47,1,5,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_340.png,VALLEY,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,mirror,,,,,,0,52,52,54,1,6,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_285.png,LIFE,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,carrot,,,,,,0,53,53,33,1,4,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_308.png,FAMILY,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,dice,,,,,,0,54,54,36,1,4,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_504.png,YEAR,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,wheel,,,,,,0,55,55,13,1,2,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_42.png,BOYS,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,pear,,,,,,0,56,56,55,1,6,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_469.png,AGENT,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,stool,,,,,,0,57,57,16,1,2,1,,,,,
,,,,,,,,,,stimuli/images/PICTURE_296.png,LOTS,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,bolt,,,,,,0,58,58,9,1,1,1,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_297.png,RIVER,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,aeroplane,,,,,,,,,,,4,1,0,0,0,39,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_108.png,POLICY,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,calendar,,,,,,,,,,,3,1,0,1,1,22,1
,,?,0.002,0,,,,,,stimuli/images/PICTURE_467.png,POLICY,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,peg,,,,,,,,,,,6,1,0,2,2,53,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_564.png,BATH,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,spoon,,,,,,,,,,,3,1,0,3,3,26,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_296.png,LOTS,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,bolt,,,,,,,,,,,1,1,0,4,4,9,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_85.png,NATION,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,diamond,,,,,,,,,,,1,1,0,5,5,5,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_208.png,SYSTEM,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,microphone,,,,,,,,,,,4,1,0,6,6,32,1
,,?,0.002,0,,,,,,stimuli/images/PICTURE_380.png,CANDY,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,gorilla,,,,,,,,,,,1,1,0,7,7,0,1
,,WRITER,15.008,0,,,,,,stimuli/images/PICTURE_677.png,APPLE,5ed8f853923c0941e1238299,5ed8f853923c0941e1238299,2020-07-09_19h10.37.137,proactive,2020.1.2,Win32,60,5f073de81c76c3308c0e4fb3,5f075d61a4aa9312ac090a8a,5,,,,,,map,,,,,,,,,,,5,1,0,8,8,43,1
