consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,please enter your date of birth (dd/mm/yyyy),date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no,learn_test_loop.thisRepN,learn_test_loop.thisTrialN,learn_test_loop.thisN,learn_test_loop.thisIndex,learn_test_loop.ran,learn_blocks.thisRepN,learn_blocks.thisTrialN,learn_blocks.thisN,learn_blocks.thisIndex,learn_blocks.ran,block_csv,key_resp_13.keys,key_resp_13.rt,learn_blocks_loop.thisRepN,learn_blocks_loop.thisTrialN,learn_blocks_loop.thisN,learn_blocks_loop.thisIndex,learn_blocks_loop.ran,final_learn_test.thisRepN,final_learn_test.thisTrialN,final_learn_test.thisN,final_learn_test.thisIndex,final_learn_test.ran,prac_wm_test_loop.thisRepN,prac_wm_test_loop.thisTrialN,prac_wm_test_loop.thisN,prac_wm_test_loop.thisIndex,prac_wm_test_loop.ran,wm_recalled1,wm_recall_rt1,wm_probed1,wm_recall_acc1,wm_recalled2,wm_recall_rt2,wm_probed2,wm_recall_acc2,wm_recalled3,wm_recall_rt3,wm_probed3,wm_recall_acc3,wm_recalled4,wm_recall_rt4,wm_probed4,wm_recall_acc4,prac_wm_trial_loop.thisRepN,prac_wm_trial_loop.thisTrialN,prac_wm_trial_loop.thisN,prac_wm_trial_loop.thisIndex,prac_wm_trial_loop.ran,word1,image1,file1,item_type1,word2,image2,file2,item_type2,word4,image4,file4,item_type4,word3,image3,file3,item_type3,wm_test_loop.thisRepN,wm_test_loop.thisTrialN,wm_test_loop.thisN,wm_test_loop.thisIndex,wm_test_loop.ran,wm_trial_loop.thisRepN,wm_trial_loop.thisTrialN,wm_trial_loop.thisN,wm_trial_loop.thisIndex,wm_trial_loop.ran
y,20.17604,TOUGH,2.16969,1,0,0,0,0,1,stimuli/images/PICTURE_747.png,TOUGH,5f3bccb10da2a70993ec38f2,08/05/1994,2020-09-02_12h40.31.345,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f4f849481a77803ee32d4ff,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_658.png,DEVIL,5f3bccb10da2a70993ec38f2,08/05/1994,2020-09-02_12h40.31.345,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f4f849481a77803ee32d4ff,4,0,0,0,3,1,crow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_378.png,LOSS,5f3bccb10da2a70993ec38f2,08/05/1994,2020-09-02_12h40.31.345,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f4f849481a77803ee32d4ff,4,0,1,1,2,1,lobster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_727.png,CELL,5f3bccb10da2a70993ec38f2,08/05/1994,2020-09-02_12h40.31.345,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f4f849481a77803ee32d4ff,4,0,2,2,1,1,hose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_269.png,GENIUS,5f3bccb10da2a70993ec38f2,08/05/1994,2020-09-02_12h40.31.345,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f4f849481a77803ee32d4ff,4,0,3,3,0,1,chameleon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GENIUS,5.56315,1,,,,,,stimuli/images/PICTURE_269.png,GENIUS,5f3bccb10da2a70993ec38f2,08/05/1994,2020-09-02_12h40.31.345,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f4f849481a77803ee32d4ff,4,,,,,,chameleon,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CELL,1.46591,1,,,,,,stimuli/images/PICTURE_727.png,CELL,5f3bccb10da2a70993ec38f2,08/05/1994,2020-09-02_12h40.31.345,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f4f849481a77803ee32d4ff,4,,,,,,hose,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KILLER,1.75052,1,,,,,,stimuli/images/PICTURE_697.png,KILLER,5f3bccb10da2a70993ec38f2,08/05/1994,2020-09-02_12h40.31.345,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f4f849481a77803ee32d4ff,4,,,,,,peach,0,2,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DEVIL,1.982385,1,,,,,,stimuli/images/PICTURE_658.png,DEVIL,5f3bccb10da2a70993ec38f2,08/05/1994,2020-09-02_12h40.31.345,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f4f849481a77803ee32d4ff,4,,,,,,crow,0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LOSS,1.46741,1,,,,,,stimuli/images/PICTURE_378.png,LOSS,5f3bccb10da2a70993ec38f2,08/05/1994,2020-09-02_12h40.31.345,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f4f849481a77803ee32d4ff,4,,,,,,lobster,0,4,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_285.png,WRITER,5f3bccb10da2a70993ec38f2,08/05/1994,2020-09-02_12h40.31.345,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f4f849481a77803ee32d4ff,4,,,,,,carrot,,,,,,0,0,0,6,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_403.png,FAMILY,5f3bccb10da2a70993ec38f2,08/05/1994,2020-09-02_12h40.31.345,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f4f849481a77803ee32d4ff,4,,,,,,cathedral,,,,,,0,1,1,9,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_57.png,CASINO,5f3bccb10da2a70993ec38f2,08/05/1994,2020-09-02_12h40.31.345,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f4f849481a77803ee32d4ff,4,,,,,,stamp,,,,,,0,2,2,12,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_123.png,SALE,5f3bccb10da2a70993ec38f2,08/05/1994,2020-09-02_12h40.31.345,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f4f849481a77803ee32d4ff,4,,,,,,dart,,,,,,0,3,3,8,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_708.png,VALLEY,5f3bccb10da2a70993ec38f2,08/05/1994,2020-09-02_12h40.31.345,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f4f849481a77803ee32d4ff,4,,,,,,monkey,,,,,,0,4,4,45,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_509.png,BATH,5f3bccb10da2a70993ec38f2,08/05/1994,2020-09-02_12h40.31.345,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f4f849481a77803ee32d4ff,4,,,,,,telephone,,,,,,0,5,5,15,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_33.png,COPS,5f3bccb10da2a70993ec38f2,08/05/1994,2020-09-02_12h40.31.345,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f4f849481a77803ee32d4ff,4,,,,,,frame,,,,,,0,6,6,29,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_405.png,JUNGLE,5f3bccb10da2a70993ec38f2,08/05/1994,2020-09-02_12h40.31.345,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f4f849481a77803ee32d4ff,4,,,,,,anchor,,,,,,0,7,7,13,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_677.png,FAMILY,5f3bccb10da2a70993ec38f2,08/05/1994,2020-09-02_12h40.31.345,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f4f849481a77803ee32d4ff,4,,,,,,map,,,,,,0,8,8,53,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_68.png,KIND,5f3bccb10da2a70993ec38f2,08/05/1994,2020-09-02_12h40.31.345,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f4f849481a77803ee32d4ff,4,,,,,,candle,,,,,,0,9,9,23,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_491.png,SERIES,5f3bccb10da2a70993ec38f2,08/05/1994,2020-09-02_12h40.31.345,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f4f849481a77803ee32d4ff,4,,,,,,rug,,,,,,0,10,10,39,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_405.png,JUNGLE,5f3bccb10da2a70993ec38f2,08/05/1994,2020-09-02_12h40.31.345,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f4f849481a77803ee32d4ff,4,,,,,,anchor,,,,,,0,11,11,58,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_285.png,PRINCE,5f3bccb10da2a70993ec38f2,08/05/1994,2020-09-02_12h40.31.345,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f4f849481a77803ee32d4ff,4,,,,,,carrot,,,,,,0,12,12,20,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_208.png,SPIRIT,5f3bccb10da2a70993ec38f2,08/05/1994,2020-09-02_12h40.31.345,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f4f849481a77803ee32d4ff,4,,,,,,microphone,,,,,,0,13,13,28,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_564.png,PLENTY,5f3bccb10da2a70993ec38f2,08/05/1994,2020-09-02_12h40.31.345,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f4f849481a77803ee32d4ff,4,,,,,,spoon,,,,,,0,14,14,11,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_655.png,SALE,5f3bccb10da2a70993ec38f2,08/05/1994,2020-09-02_12h40.31.345,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f4f849481a77803ee32d4ff,4,,,,,,megaphone,,,,,,0,15,15,57,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_356.png,CANDY,5f3bccb10da2a70993ec38f2,08/05/1994,2020-09-02_12h40.31.345,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f4f849481a77803ee32d4ff,4,,,,,,pawn,,,,,,0,16,16,46,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_405.png,HOUSE,5f3bccb10da2a70993ec38f2,08/05/1994,2020-09-02_12h40.31.345,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f4f849481a77803ee32d4ff,4,,,,,,anchor,,,,,,0,17,17,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_677.png,PHOTO,5f3bccb10da2a70993ec38f2,08/05/1994,2020-09-02_12h40.31.345,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f4f849481a77803ee32d4ff,4,,,,,,map,,,,,,0,18,18,14,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_297.png,BODY,5f3bccb10da2a70993ec38f2,08/05/1994,2020-09-02_12h40.31.345,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f4f849481a77803ee32d4ff,4,,,,,,aeroplane,,,,,,0,19,19,51,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_215.png,FOOD,5f3bccb10da2a70993ec38f2,08/05/1994,2020-09-02_12h40.31.345,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f4f849481a77803ee32d4ff,4,,,,,,boot,,,,,,0,20,20,5,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
