consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,please enter your date of birth (dd/mm/yyyy),date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no,learn_test_loop.thisRepN,learn_test_loop.thisTrialN,learn_test_loop.thisN,learn_test_loop.thisIndex,learn_test_loop.ran,learn_blocks.thisRepN,learn_blocks.thisTrialN,learn_blocks.thisN,learn_blocks.thisIndex,learn_blocks.ran,block_csv,key_resp_13.keys,key_resp_13.rt,learn_blocks_loop.thisRepN,learn_blocks_loop.thisTrialN,learn_blocks_loop.thisN,learn_blocks_loop.thisIndex,learn_blocks_loop.ran,final_learn_test.thisRepN,final_learn_test.thisTrialN,final_learn_test.thisN,final_learn_test.thisIndex,final_learn_test.ran,prac_wm_test_loop.thisRepN,prac_wm_test_loop.thisTrialN,prac_wm_test_loop.thisN,prac_wm_test_loop.thisIndex,prac_wm_test_loop.ran,wm_recalled1,wm_recall_rt1,wm_probed1,wm_recall_acc1,wm_recalled2,wm_recall_rt2,wm_probed2,wm_recall_acc2,wm_recalled3,wm_recall_rt3,wm_probed3,wm_recall_acc3,wm_recalled4,wm_recall_rt4,wm_probed4,wm_recall_acc4,prac_wm_trial_loop.thisRepN,prac_wm_trial_loop.thisTrialN,prac_wm_trial_loop.thisN,prac_wm_trial_loop.thisIndex,prac_wm_trial_loop.ran,word1,image1,file1,item_type1,word2,image2,file2,item_type2,word4,image4,file4,item_type4,word3,image3,file3,item_type3,wm_test_loop.thisRepN,wm_test_loop.thisTrialN,wm_test_loop.thisN,wm_test_loop.thisIndex,wm_test_loop.ran,wm_trial_loop.thisRepN,wm_trial_loop.thisTrialN,wm_trial_loop.thisN,wm_trial_loop.thisIndex,wm_trial_loop.ran
y,3.7392,TOUGH,3.5651,1,0,0,0,0,1,stimuli/images/PICTURE_747.png,TOUGH,5f3b14845efc2180b7600665,11/01/2002,2020-08-27_15h47.06.759,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f47c671586c801f1df22818,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_727.png,CELL,5f3b14845efc2180b7600665,11/01/2002,2020-08-27_15h47.06.759,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f47c671586c801f1df22818,6,0,0,0,1,1,hose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_378.png,LOSS,5f3b14845efc2180b7600665,11/01/2002,2020-08-27_15h47.06.759,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f47c671586c801f1df22818,6,0,1,1,2,1,lobster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_697.png,KILLER,5f3b14845efc2180b7600665,11/01/2002,2020-08-27_15h47.06.759,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f47c671586c801f1df22818,6,0,2,2,4,1,peach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_658.png,DEVIL,5f3b14845efc2180b7600665,11/01/2002,2020-08-27_15h47.06.759,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f47c671586c801f1df22818,6,0,3,3,3,1,crow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CELL,5.30721,0,,,,,,stimuli/images/PICTURE_378.png,LOSS,5f3b14845efc2180b7600665,11/01/2002,2020-08-27_15h47.06.759,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f47c671586c801f1df22818,6,,,,,,lobster,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DEVIL,3.513525,1,,,,,,stimuli/images/PICTURE_658.png,DEVIL,5f3b14845efc2180b7600665,11/01/2002,2020-08-27_15h47.06.759,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f47c671586c801f1df22818,6,,,,,,crow,0,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KILLER,4.298665,1,,,,,,stimuli/images/PICTURE_697.png,KILLER,5f3b14845efc2180b7600665,11/01/2002,2020-08-27_15h47.06.759,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f47c671586c801f1df22818,6,,,,,,peach,0,2,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GENIUS,3.563575,1,,,,,,stimuli/images/PICTURE_269.png,GENIUS,5f3b14845efc2180b7600665,11/01/2002,2020-08-27_15h47.06.759,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f47c671586c801f1df22818,6,,,,,,chameleon,0,3,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CELL,4.34709,1,,,,,,stimuli/images/PICTURE_727.png,CELL,5f3b14845efc2180b7600665,11/01/2002,2020-08-27_15h47.06.759,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f47c671586c801f1df22818,6,,,,,,hose,0,4,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_327.png,SERIES,5f3b14845efc2180b7600665,11/01/2002,2020-08-27_15h47.06.759,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f47c671586c801f1df22818,6,,,,,,helmet,,,,,,0,0,0,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_677.png,APPLE,5f3b14845efc2180b7600665,11/01/2002,2020-08-27_15h47.06.759,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f47c671586c801f1df22818,6,,,,,,map,,,,,,0,1,1,43,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_208.png,SYSTEM,5f3b14845efc2180b7600665,11/01/2002,2020-08-27_15h47.06.759,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f47c671586c801f1df22818,6,,,,,,microphone,,,,,,0,2,2,32,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_675.png,SALE,5f3b14845efc2180b7600665,11/01/2002,2020-08-27_15h47.06.759,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f47c671586c801f1df22818,6,,,,,,windmill,,,,,,0,3,3,47,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_308.png,FAMILY,5f3b14845efc2180b7600665,11/01/2002,2020-08-27_15h47.06.759,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f47c671586c801f1df22818,6,,,,,,dice,,,,,,0,4,4,36,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_68.png,MILE,5f3b14845efc2180b7600665,11/01/2002,2020-08-27_15h47.06.759,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f47c671586c801f1df22818,6,,,,,,candle,,,,,,0,5,5,51,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_85.png,NATION,5f3b14845efc2180b7600665,11/01/2002,2020-08-27_15h47.06.759,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f47c671586c801f1df22818,6,,,,,,diamond,,,,,,0,6,6,5,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_32.png,KIND,5f3b14845efc2180b7600665,11/01/2002,2020-08-27_15h47.06.759,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f47c671586c801f1df22818,6,,,,,,crown,,,,,,0,7,7,35,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_655.png,TOILET,5f3b14845efc2180b7600665,11/01/2002,2020-08-27_15h47.06.759,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f47c671586c801f1df22818,6,,,,,,megaphone,,,,,,0,8,8,12,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_667.png,RIVER,5f3b14845efc2180b7600665,11/01/2002,2020-08-27_15h47.06.759,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f47c671586c801f1df22818,6,,,,,,daisy,,,,,,0,9,9,10,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_57.png,MOMENT,5f3b14845efc2180b7600665,11/01/2002,2020-08-27_15h47.06.759,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f47c671586c801f1df22818,6,,,,,,stamp,,,,,,0,10,10,37,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_147.png,WOMEN,5f3b14845efc2180b7600665,11/01/2002,2020-08-27_15h47.06.759,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f47c671586c801f1df22818,6,,,,,,hanger,,,,,,0,11,11,7,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_564.png,BATH,5f3b14845efc2180b7600665,11/01/2002,2020-08-27_15h47.06.759,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f47c671586c801f1df22818,6,,,,,,spoon,,,,,,0,12,12,26,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_504.png,YEAR,5f3b14845efc2180b7600665,11/01/2002,2020-08-27_15h47.06.759,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f47c671586c801f1df22818,6,,,,,,wheel,,,,,,0,13,13,13,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_405.png,YEAR,5f3b14845efc2180b7600665,11/01/2002,2020-08-27_15h47.06.759,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f47c671586c801f1df22818,6,,,,,,anchor,,,,,,0,14,14,34,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_108.png,POLICY,5f3b14845efc2180b7600665,11/01/2002,2020-08-27_15h47.06.759,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f47c671586c801f1df22818,6,,,,,,calendar,,,,,,0,15,15,22,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_491.png,GLASS,5f3b14845efc2180b7600665,11/01/2002,2020-08-27_15h47.06.759,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f47c671586c801f1df22818,6,,,,,,rug,,,,,,0,16,16,14,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_383.png,WRITER,5f3b14845efc2180b7600665,11/01/2002,2020-08-27_15h47.06.759,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f47c671586c801f1df22818,6,,,,,,coin,,,,,,0,17,17,28,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_467.png,POLICY,5f3b14845efc2180b7600665,11/01/2002,2020-08-27_15h47.06.759,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f47c671586c801f1df22818,6,,,,,,peg,,,,,,0,18,18,53,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_504.png,ARTIST,5f3b14845efc2180b7600665,11/01/2002,2020-08-27_15h47.06.759,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f47c671586c801f1df22818,6,,,,,,wheel,,,,,,0,19,19,49,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_203.png,GODS,5f3b14845efc2180b7600665,11/01/2002,2020-08-27_15h47.06.759,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f47c671586c801f1df22818,6,,,,,,cap,,,,,,0,20,20,30,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_95.png,BOYS,5f3b14845efc2180b7600665,11/01/2002,2020-08-27_15h47.06.759,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f47c671586c801f1df22818,6,,,,,,suitcase,,,,,,0,21,21,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_285.png,LIFE,5f3b14845efc2180b7600665,11/01/2002,2020-08-27_15h47.06.759,proactive3.2,2020.1.2,Win32,60,5f47c0b9b035471e11593a5c,5f47c671586c801f1df22818,6,,,,,,carrot,,,,,,0,22,22,33,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
